Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	Nfemales_stage1	Nmales_stage1	Nfemales_stage2	Nmales_stage2	NJuvFemales	NJuvMales
56	70	0	4	293	0	22	0	0	10	12	0	0
56	70	0	5	769	0	15	0	0	8	7	0	0
56	70	0	3	325	0	8	0	0	3	5	0	0
56	70	0	6	415	0	9	0	0	4	5	0	0
56	70	0	12	191	0	7	0	0	1	6	0	0
56	70	0	9	1012	0	27	0	0	11	16	0	0
56	70	0	7	407	0	13	0	0	6	7	0	0
56	70	0	11	406	0	10	2	0	5	3	0	0
56	70	0	8	801	0	17	0	0	6	11	0	0
56	70	0	10	276	0	12	0	0	5	7	0	0
57	0	0	0	0	0	0	0	0	0	0	0	0
57	0	0	1	671	0	2	0	0	1	1	0	2
57	10	0	0	0	0	0	0	0	0	0	0	0
57	10	0	1	671	0	0	0	0	0	0	0	0
57	10	0	2	960	0	5	1	2	1	1	0	3
57	10	0	4	293	0	1	0	0	0	1	0	0
57	10	0	12	191	0	1	0	0	0	1	0	0
57	10	0	9	1012	0	11	0	1	6	4	0	2
57	10	0	7	407	0	2	0	0	0	2	0	0
57	10	0	8	801	0	7	0	0	4	3	0	0
57	10	0	10	276	0	2	0	0	1	1	0	0
57	20	0	0	0	0	0	0	0	0	0	0	0
57	20	0	1	671	0	1	0	1	0	0	0	0
57	20	0	2	960	0	15	8	2	4	1	1	1
57	20	0	4	293	0	4	0	0	0	4	0	0
57	20	0	5	769	0	8	1	2	3	2	2	0
57	20	0	3	325	0	5	1	1	1	2	0	0
57	20	0	6	415	0	4	0	0	1	3	0	0
57	20	0	12	191	0	1	0	0	0	1	0	0
57	20	0	9	1012	0	12	0	4	4	4	2	2
57	20	0	7	407	0	5	1	0	1	3	0	0
57	20	0	11	406	0	1	0	0	1	0	0	0
57	20	0	8	801	0	18	0	0	8	10	0	0
57	20	0	10	276	0	6	0	0	5	1	0	0
57	30	0	0	0	0	0	0	0	0	0	0	0
57	30	0	1	671	0	11	1	1	5	4	1	4
57	30	0	2	960	0	15	3	3	4	5	1	1
57	30	0	4	293	0	16	0	0	4	12	0	0
57	30	0	5	769	0	18	4	5	4	5	0	1
57	30	0	3	325	0	7	0	0	3	4	0	0
57	30	0	6	415	0	15	0	0	4	11	0	0
57	30	0	12	191	0	0	0	0	0	0	0	0
57	30	0	9	1012	0	15	0	2	4	9	0	1
57	30	0	7	407	0	10	0	0	6	4	0	0
57	30	0	11	406	0	9	2	1	3	3	0	0
57	30	0	8	801	0	19	0	1	9	9	0	0
57	30	0	10	276	0	11	0	0	6	5	0	0
57	40	0	0	0	0	0	0	0	0	0	0	0
57	40	0	1	671	0	14	3	0	9	2	3	3
57	40	0	2	960	0	21	5	1	9	6	0	2
57	40	0	4	293	0	25	0	0	9	16	0	0
57	40	0	5	769	0	13	2	1	4	6	6	2
57	40	0	3	325	0	6	0	0	2	4	0	1
57	40	0	6	415	0	15	0	0	5	10	0	0
57	40	0	12	191	0	4	1	0	2	1	0	0
57	40	0	9	1012	0	24	0	1	12	11	1	1
57	40	0	7	407	0	9	0	0	2	7	0	0
57	40	0	11	406	0	13	0	0	7	6	2	0
57	40	0	8	801	0	15	0	0	7	8	0	0
57	40	0	10	276	0	8	0	0	5	3	0	0
57	50	0	0	0	0	0	0	0	0	0	0	0
57	50	0	1	671	0	18	1	1	10	6	2	0
57	50	0	2	960	0	23	2	5	11	5	5	3
57	50	0	4	293	0	30	0	0	14	16	0	0
57	50	0	5	769	0	20	3	4	8	5	2	0
57	50	0	3	325	0	10	0	0	2	8	0	0
57	50	0	6	415	0	16	0	1	8	7	0	0
57	50	0	12	191	0	11	3	0	7	1	0	0
57	50	0	9	1012	0	29	0	1	15	13	1	0
57	50	0	7	407	0	10	0	0	4	6	0	0
57	50	0	11	406	0	15	0	0	8	7	0	0
57	50	0	8	801	0	19	0	0	11	8	0	0
57	50	0	10	276	0	15	0	0	9	6	0	0
57	60	0	0	0	0	0	0	0	0	0	0	0
57	60	0	1	671	0	17	1	0	9	7	1	3
57	60	0	2	960	0	17	0	4	8	5	0	3
57	60	0	4	293	0	29	0	0	15	14	0	0
57	60	0	5	769	0	15	8	2	5	0	0	0
57	60	0	3	325	0	11	0	0	4	7	0	0
57	60	0	6	415	0	13	0	0	7	6	0	0
57	60	0	12	191	0	8	0	0	5	3	0	0
57	60	0	9	1012	0	28	0	1	12	15	0	0
57	60	0	7	407	0	19	0	0	8	11	0	0
57	60	0	11	406	0	12	0	0	8	4	2	0
57	60	0	8	801	0	21	0	0	13	8	0	0
57	60	0	10	276	0	16	0	0	6	10	0	0
57	70	0	0	0	0	0	0	0	0	0	0	0
57	70	0	1	671	0	14	1	2	6	5	0	0
57	70	0	2	960	0	23	6	4	8	5	0	0
57	70	0	4	293	0	21	0	0	12	9	0	0
57	70	0	5	769	0	14	5	2	6	1	0	0
57	70	0	3	325	0	11	0	0	5	6	0	0
57	70	0	6	415	0	17	0	0	7	10	0	0
57	70	0	12	191	0	10	0	0	6	4	0	0
57	70	0	9	1012	0	22	1	0	11	10	0	0
57	70	0	7	407	0	17	0	0	9	8	0	0
57	70	0	11	406	0	14	0	1	7	6	0	0
57	70	0	8	801	0	20	0	0	11	9	0	0
57	70	0	10	276	0	8	0	0	2	6	0	0
58	0	0	0	0	0	0	0	0	0	0	0	0
58	0	0	1	671	0	2	0	0	1	1	0	3
58	10	0	0	0	0	0	0	0	0	0	0	0
58	10	0	1	671	0	0	0	0	0	0	0	0
58	10	0	2	960	0	6	1	2	2	1	4	1
58	10	0	4	293	0	1	0	0	0	1	0	0
58	10	0	5	769	0	0	0	0	0	0	0	0
58	10	0	9	1012	0	7	0	2	4	1	2	7
58	10	0	8	801	0	1	0	0	1	0	0	0
58	10	0	10	276	0	0	0	0	0	0	0	0
58	20	0	0	0	0	0	0	0	0	0	0	0
58	20	0	1	671	0	1	0	0	1	0	0	0
58	20	0	2	960	0	17	2	2	10	3	3	7
58	20	0	4	293	0	6	0	0	0	6	0	0
58	20	0	5	769	0	7	3	2	1	1	1	0
58	20	0	3	325	0	3	0	1	1	1	0	0
58	20	0	6	415	0	4	0	0	3	1	0	0
58	20	0	9	1012	0	12	3	0	7	2	2	2
58	20	0	7	407	0	7	0	0	4	3	0	0
58	20	0	8	801	0	18	0	0	4	14	0	0
58	20	0	10	276	0	3	0	0	2	1	0	0
58	30	0	0	0	0	0	0	0	0	0	0	0
58	30	0	1	671	0	18	3	1	9	5	1	0
58	30	0	2	960	0	18	0	3	9	6	3	6
58	30	0	4	293	0	14	0	0	6	8	0	0
58	30	0	5	769	0	17	1	1	9	6	3	1
58	30	0	3	325	0	7	0	0	4	3	1	0
58	30	0	6	415	0	7	0	0	4	3	0	0
58	30	0	12	191	0	3	0	0	1	2	0	0
58	30	0	9	1012	0	17	0	0	7	10	1	0
58	30	0	7	407	0	8	0	0	5	3	0	0
58	30	0	11	406	0	14	3	1	6	4	0	0
58	30	0	8	801	0	20	0	0	7	13	0	0
58	30	0	10	276	0	7	0	0	3	4	0	0
58	40	0	0	0	0	0	0	0	0	0	0	0
58	40	0	1	671	0	17	2	3	6	6	1	3
58	40	0	2	960	0	24	4	2	13	5	1	3
58	40	0	4	293	0	19	0	0	6	13	0	0
58	40	0	5	769	0	19	4	4	8	3	0	2
58	40	0	3	325	0	9	0	0	5	4	0	0
58	40	0	6	415	0	10	0	0	2	8	0	0
58	40	0	12	191	0	7	0	0	2	5	0	0
58	40	0	9	1012	0	29	0	0	13	16	0	0
58	40	0	7	407	0	10	0	0	7	3	0	0
58	40	0	11	406	0	19	0	0	11	8	0	0
58	40	0	8	801	0	18	0	0	9	9	0	0
58	40	0	10	276	0	7	0	0	5	2	0	0
58	50	0	0	0	0	0	0	0	0	0	0	0
58	50	0	1	671	0	13	3	1	4	5	2	1
58	50	0	2	960	0	15	0	1	8	6	5	4
58	50	0	4	293	0	24	0	0	10	14	0	0
58	50	0	5	769	0	20	3	1	11	5	2	2
58	50	0	3	325	0	10	0	0	3	7	0	0
58	50	0	6	415	0	10	0	0	3	7	0	0
58	50	0	12	191	0	10	0	0	3	7	0	0
58	50	0	9	1012	0	32	0	0	14	18	0	1
58	50	0	7	407	0	23	0	0	13	10	0	0
58	50	0	11	406	0	18	0	0	11	7	0	0
58	50	0	8	801	0	21	0	0	9	12	0	0
58	50	0	10	276	0	12	0	0	7	5	0	0
58	60	0	0	0	0	0	0	0	0	0	0	0
58	60	0	1	671	0	15	1	2	6	6	0	0
58	60	0	2	960	0	22	3	4	12	3	0	1
58	60	0	4	293	0	20	0	0	9	11	0	0
58	60	0	5	769	0	21	5	2	11	3	1	0
58	60	0	3	325	0	6	0	0	1	5	0	0
58	60	0	6	415	0	9	0	0	4	5	0	0
58	60	0	12	191	0	12	0	1	5	6	0	0
58	60	0	9	1012	0	30	0	1	11	18	0	0
58	60	0	7	407	0	19	0	0	12	7	0	0
58	60	0	11	406	0	20	0	0	7	13	0	0
58	60	0	8	801	0	22	0	1	12	9	0	0
58	60	0	10	276	0	9	0	1	5	3	0	0
58	70	0	0	0	0	0	0	0	0	0	0	0
58	70	0	1	671	0	14	2	1	6	5	0	0
58	70	0	2	960	0	8	1	0	4	3	0	0
58	70	0	4	293	0	17	0	0	8	9	0	0
58	70	0	5	769	0	13	2	1	8	2	0	0
58	70	0	3	325	0	10	0	0	1	9	0	0
58	70	0	6	415	0	9	0	0	5	4	0	0
58	70	0	12	191	0	12	0	0	4	8	0	0
58	70	0	9	1012	0	33	0	0	15	18	0	0
58	70	0	7	407	0	18	0	0	12	6	0	0
58	70	0	11	406	0	19	0	0	7	12	0	0
58	70	0	8	801	0	18	0	0	7	11	0	0
58	70	0	10	276	0	11	0	0	8	3	0	0
59	0	0	0	0	0	0	0	0	0	0	0	0
59	0	0	1	671	0	2	0	0	1	1	5	0
60	0	0	0	0	0	0	0	0	0	0	0	0
60	0	0	1	671	0	2	0	0	1	1	0	1
61	0	0	0	0	0	0	0	0	0	0	0	0
61	0	0	1	671	0	2	0	0	1	1	1	0
62	0	0	0	0	0	0	0	0	0	0	0	0
62	0	0	1	671	0	2	0	0	1	1	1	3
62	10	0	0	0	0	0	0	0	0	0	0	0
62	10	0	1	671	0	0	0	0	0	0	0	0
62	10	0	2	960	0	12	5	4	2	1	0	0
62	10	0	12	191	0	0	0	0	0	0	0	0
62	10	0	9	1012	0	2	0	0	0	2	0	0
62	10	0	8	801	0	6	2	1	1	2	1	0
62	20	0	0	0	0	0	0	0	0	0	0	0
62	20	0	1	671	0	1	0	0	0	1	0	0
62	20	0	2	960	0	2	0	0	2	0	0	0
62	20	0	4	293	0	7	0	1	2	4	0	0
62	20	0	5	769	0	7	1	2	3	1	3	2
62	20	0	3	325	0	3	0	0	2	1	0	0
62	20	0	6	415	0	4	0	0	3	1	0	0
62	20	0	12	191	0	0	0	0	0	0	0	0
62	20	0	9	1012	0	16	1	1	4	10	0	2
62	20	0	7	407	0	1	0	0	1	0	0	0
62	20	0	11	406	0	9	1	1	2	5	1	0
62	20	0	8	801	0	11	1	0	7	3	0	1
62	20	0	10	276	0	2	0	0	1	1	0	0
62	30	0	0	0	0	0	0	0	0	0	0	0
62	30	0	1	671	0	13	2	2	6	3	2	1
62	30	0	2	960	0	6	2	0	1	3	1	0
62	30	0	4	293	0	8	0	1	4	3	0	0
62	30	0	5	769	0	23	3	3	13	4	0	2
62	30	0	3	325	0	5	2	0	2	1	0	0
62	30	0	6	415	0	7	0	0	3	4	0	0
62	30	0	12	191	0	0	0	0	0	0	0	0
62	30	0	9	1012	0	15	2	0	3	10	0	0
62	30	0	7	407	0	2	0	0	1	1	0	0
62	30	0	11	406	0	13	0	0	6	7	0	0
62	30	0	8	801	0	14	0	1	6	7	0	0
62	30	0	10	276	0	5	0	0	3	2	0	0
62	40	0	0	0	0	0	0	0	0	0	0	0
62	40	0	1	671	0	14	0	0	8	6	3	0
62	40	0	2	960	0	12	2	2	6	2	4	7
62	40	0	4	293	0	18	0	0	8	10	0	0
62	40	0	5	769	0	17	2	2	10	3	3	1
62	40	0	3	325	0	3	0	0	2	1	0	1
62	40	0	6	415	0	12	0	0	4	8	0	0
62	40	0	12	191	0	0	0	0	0	0	0	0
62	40	0	9	1012	0	23	0	0	11	12	0	4
62	40	0	7	407	0	5	0	0	3	2	0	0
62	40	0	11	406	0	16	1	0	6	9	0	0
62	40	0	8	801	0	14	0	0	4	10	0	0
62	40	0	10	276	0	11	0	0	6	5	0	0
62	50	0	0	0	0	0	0	0	0	0	0	0
62	50	0	1	671	0	17	0	1	11	5	2	0
62	50	0	2	960	0	19	4	0	12	3	3	5
62	50	0	4	293	0	23	0	0	10	13	0	0
62	50	0	5	769	0	22	6	2	12	2	1	4
62	50	0	3	325	0	4	0	2	1	1	1	0
62	50	0	6	415	0	14	0	0	5	9	0	0
62	50	0	12	191	0	0	0	0	0	0	0	0
62	50	0	9	1012	0	23	1	0	6	16	0	0
62	50	0	7	407	0	7	0	0	3	4	0	0
62	50	0	11	406	0	14	0	0	6	8	0	0
62	50	0	8	801	0	20	0	0	8	12	0	0
62	50	0	10	276	0	16	0	0	6	10	0	0
62	60	0	0	0	0	0	0	0	0	0	0	0
62	60	0	1	671	0	17	1	2	4	10	0	0
62	60	0	2	960	0	26	1	7	15	3	4	2
62	60	0	4	293	0	18	0	0	9	9	0	0
62	60	0	5	769	0	23	6	5	10	2	3	3
62	60	0	3	325	0	4	0	0	1	3	0	0
62	60	0	6	415	0	13	0	0	4	9	0	0
62	60	0	12	191	0	8	2	3	2	1	0	0
62	60	0	9	1012	0	36	0	2	12	22	0	0
62	60	0	7	407	0	12	0	0	6	6	0	0
62	60	0	11	406	0	20	1	0	12	7	1	0
62	60	0	8	801	0	21	0	0	8	13	0	0
62	60	0	10	276	0	14	0	0	6	8	0	0
62	70	0	0	0	0	0	0	0	0	0	0	0
62	70	0	1	671	0	16	1	0	6	9	0	0
62	70	0	2	960	0	20	2	1	12	5	0	0
62	70	0	4	293	0	20	1	0	8	11	0	0
62	70	0	5	769	0	16	4	1	8	3	0	0
62	70	0	3	325	0	3	0	0	0	3	0	0
62	70	0	6	415	0	25	0	0	10	15	0	0
62	70	0	12	191	0	7	0	1	4	2	0	0
62	70	0	9	1012	0	33	0	1	14	18	0	0
62	70	0	7	407	0	7	0	0	3	4	0	0
62	70	0	11	406	0	22	0	0	8	14	0	0
62	70	0	8	801	0	24	0	0	9	15	0	0
62	70	0	10	276	0	10	0	0	6	4	0	0
63	0	0	0	0	0	0	0	0	0	0	0	0
63	0	0	1	671	0	2	0	0	1	1	4	0
64	0	0	0	0	0	0	0	0	0	0	0	0
64	0	0	1	671	0	2	0	0	1	1	3	0
64	10	0	0	0	0	0	0	0	0	0	0	0
64	10	0	1	671	0	8	0	1	4	3	2	1
64	10	0	2	960	0	3	2	0	1	0	0	0
64	10	0	4	293	0	2	0	0	0	2	0	0
64	10	0	6	415	0	1	0	1	0	0	0	0
64	10	0	9	1012	0	2	0	0	1	1	1	3
64	10	0	11	406	0	6	2	2	1	1	0	2
64	10	0	8	801	0	1	0	0	0	1	0	0
64	20	0	0	0	0	0	0	0	0	0	0	0
64	20	0	1	671	0	12	0	4	3	5	0	2
64	20	0	2	960	0	0	0	0	0	0	0	0
64	20	0	4	293	0	5	0	0	1	4	0	0
64	20	0	6	415	0	3	0	0	2	1	0	0
64	20	0	9	1012	0	11	1	0	4	6	3	1
64	20	0	7	407	0	3	0	0	1	2	0	0
64	20	0	11	406	0	8	1	1	4	2	3	0
64	20	0	8	801	0	6	0	0	1	5	0	2
64	20	0	10	276	0	4	0	0	2	2	0	0
64	30	0	0	0	0	0	0	0	0	0	0	0
64	30	0	1	671	0	13	2	3	5	3	0	1
64	30	0	2	960	0	15	3	3	8	1	3	3
64	30	0	4	293	0	10	0	0	6	4	0	0
64	30	0	5	769	0	1	0	0	1	0	0	0
64	30	0	3	325	0	1	0	0	0	1	0	0
64	30	0	6	415	0	1	0	0	0	1	0	0
64	30	0	12	191	0	5	0	3	1	1	0	0
64	30	0	9	1012	0	11	0	0	3	8	1	1
64	30	0	7	407	0	6	0	0	1	5	0	0
64	30	0	11	406	0	12	3	1	4	4	0	0
64	30	0	8	801	0	10	0	0	2	8	0	0
64	30	0	10	276	0	7	0	0	3	4	0	0
64	40	0	0	0	0	0	0	0	0	0	0	0
64	40	0	1	671	0	10	2	1	3	4	3	1
64	40	0	2	960	0	27	7	12	8	0	0	0
64	40	0	4	293	0	14	0	0	7	7	0	0
64	40	0	5	769	0	9	0	1	3	5	4	2
64	40	0	3	325	0	2	0	0	1	1	0	2
64	40	0	6	415	0	7	0	0	3	4	0	0
64	40	0	12	191	0	5	0	0	3	2	0	0
64	40	0	9	1012	0	21	0	0	6	15	0	0
64	40	0	7	407	0	12	1	0	3	8	0	0
64	40	0	11	406	0	14	2	1	6	5	0	0
64	40	0	8	801	0	14	0	0	5	9	0	0
64	40	0	10	276	0	8	0	0	3	5	0	0
64	50	0	0	0	0	0	0	0	0	0	0	0
64	50	0	1	671	0	10	2	2	2	4	0	0
64	50	0	2	960	0	20	8	4	6	2	1	1
64	50	0	4	293	0	15	0	0	7	8	0	0
64	50	0	5	769	0	17	0	2	8	7	1	1
64	50	0	3	325	0	7	0	1	2	4	0	0
64	50	0	6	415	0	12	0	0	5	7	0	0
64	50	0	12	191	0	8	0	0	3	5	0	0
64	50	0	9	1012	0	27	0	1	11	15	0	1
64	50	0	7	407	0	12	0	0	4	8	0	0
64	50	0	11	406	0	14	1	1	6	6	1	0
64	50	0	8	801	0	12	0	0	5	7	0	1
64	50	0	10	276	0	7	0	0	2	5	0	0
64	60	0	0	0	0	0	0	0	0	0	0	0
64	60	0	1	671	0	14	0	1	5	8	2	2
64	60	0	2	960	0	16	4	4	5	3	1	2
64	60	0	4	293	0	20	0	0	12	8	0	0
64	60	0	5	769	0	17	4	3	5	5	3	0
64	60	0	3	325	0	8	0	0	3	5	0	0
64	60	0	6	415	0	14	0	0	8	6	0	0
64	60	0	12	191	0	9	0	0	4	5	0	0
64	60	0	9	1012	0	21	0	0	10	11	0	0
64	60	0	7	407	0	15	0	1	7	7	0	0
64	60	0	11	406	0	12	0	0	5	7	0	0
64	60	0	8	801	0	18	0	0	9	9	0	0
64	60	0	10	276	0	5	0	0	3	2	0	0
64	70	0	0	0	0	0	0	0	0	0	0	0
64	70	0	1	671	0	16	2	1	6	7	0	0
64	70	0	2	960	0	25	4	5	8	8	0	0
64	70	0	4	293	0	18	0	0	9	9	0	0
64	70	0	5	769	0	20	4	3	6	7	0	0
64	70	0	3	325	0	6	0	0	2	4	0	0
64	70	0	6	415	0	14	0	0	10	4	0	0
64	70	0	12	191	0	7	0	0	3	4	0	0
64	70	0	9	1012	0	20	1	0	9	10	0	0
64	70	0	7	407	0	15	0	0	7	8	0	0
64	70	0	11	406	0	16	0	1	8	7	0	0
64	70	0	8	801	0	15	0	0	9	6	0	0
64	70	0	10	276	0	11	0	0	5	6	0	0
65	0	0	0	0	0	0	0	0	0	0	0	0
65	0	0	1	671	0	2	0	0	1	1	1	1
65	10	0	0	0	0	0	0	0	0	0	0	0
65	10	0	1	671	0	0	0	0	0	0	0	0
65	10	0	2	960	0	3	1	1	1	0	0	0
65	10	0	8	801	0	1	0	0	0	1	0	0
65	20	0	0	0	0	0	0	0	0	0	0	0
65	20	0	1	671	0	3	0	0	0	3	0	0
65	20	0	2	960	0	5	1	2	2	0	0	0
65	20	0	4	293	0	9	0	3	2	4	0	0
65	20	0	5	769	0	9	1	2	2	4	4	3
65	20	0	3	325	0	6	1	0	3	2	0	0
65	20	0	6	415	0	3	0	0	0	3	0	0
65	20	0	12	191	0	5	3	0	1	1	0	1
65	20	0	9	1012	0	7	0	2	3	2	3	2
65	20	0	7	407	0	5	0	0	2	3	0	0
65	20	0	8	801	0	9	1	1	4	3	0	0
65	20	0	10	276	0	1	0	0	0	1	0	0
65	30	0	0	0	0	0	0	0	0	0	0	0
65	30	0	1	671	0	3	0	0	0	3	0	0
65	30	0	2	960	0	9	2	0	6	1	7	3
65	30	0	4	293	0	12	0	0	6	6	0	0
65	30	0	5	769	0	14	2	1	9	2	5	1
65	30	0	3	325	0	4	1	1	1	1	0	0
65	30	0	6	415	0	7	0	0	1	6	0	0
65	30	0	12	191	0	7	0	0	3	4	1	0
65	30	0	9	1012	0	11	0	3	4	4	1	1
65	30	0	7	407	0	7	0	0	3	4	0	0
65	30	0	11	406	0	1	0	0	0	1	0	0
65	30	0	8	801	0	13	1	1	5	6	0	0
65	30	0	10	276	0	6	0	0	0	6	0	0
65	40	0	0	0	0	0	0	0	0	0	0	0
65	40	0	1	671	0	16	3	1	8	4	4	4
65	40	0	2	960	0	17	5	3	5	4	0	1
65	40	0	4	293	0	13	0	0	6	7	0	0
65	40	0	5	769	0	14	2	2	6	4	2	4
65	40	0	3	325	0	5	1	0	3	1	0	0
65	40	0	6	415	0	11	0	0	6	5	0	0
65	40	0	12	191	0	9	1	0	2	6	0	0
65	40	0	9	1012	0	18	1	1	7	9	3	1
65	40	0	7	407	0	11	0	0	6	5	0	0
65	40	0	11	406	0	8	0	1	4	3	0	0
65	40	0	8	801	0	17	0	0	6	11	0	0
65	40	0	10	276	0	6	0	0	1	5	0	0
65	50	0	0	0	0	0	0	0	0	0	0	0
65	50	0	1	671	0	14	0	0	6	8	2	1
65	50	0	2	960	0	18	4	4	4	6	1	0
65	50	0	4	293	0	18	0	0	10	8	0	0
65	50	0	5	769	0	19	4	4	6	5	1	2
65	50	0	3	325	0	6	0	1	3	2	0	0
65	50	0	6	415	0	15	0	0	8	7	0	0
65	50	0	12	191	0	9	0	0	4	5	0	0
65	50	0	9	1012	0	24	1	1	9	13	0	1
65	50	0	7	407	0	12	0	0	7	5	0	0
65	50	0	11	406	0	7	2	0	1	4	1	0
65	50	0	8	801	0	23	0	0	10	13	0	0
65	50	0	10	276	0	15	0	0	4	11	0	0
65	60	0	0	0	0	0	0	0	0	0	0	0
65	60	0	1	671	0	16	0	0	8	8	1	1
65	60	0	2	960	0	15	3	1	8	3	6	1
65	60	0	4	293	0	14	0	0	7	7	0	0
65	60	0	5	769	0	17	1	2	8	6	5	0
65	60	0	3	325	0	4	0	0	1	3	0	0
65	60	0	6	415	0	14	0	0	7	7	0	0
65	60	0	12	191	0	8	0	1	2	5	0	0
65	60	0	9	1012	0	26	2	0	10	14	0	0
65	60	0	7	407	0	13	0	0	7	6	0	0
65	60	0	11	406	0	13	1	0	9	3	0	0
65	60	0	8	801	0	24	0	1	11	12	0	0
65	60	0	10	276	0	15	0	0	3	12	0	0
65	70	0	0	0	0	0	0	0	0	0	0	0
65	70	0	1	671	0	15	0	1	3	11	0	0
65	70	0	2	960	0	17	3	3	7	4	0	0
65	70	0	4	293	0	16	0	0	9	7	0	0
65	70	0	5	769	0	14	2	1	4	7	0	0
65	70	0	3	325	0	7	0	0	4	3	0	0
65	70	0	6	415	0	17	0	0	7	10	0	0
65	70	0	12	191	0	7	1	0	2	4	0	0
65	70	0	9	1012	0	28	1	2	13	12	0	0
65	70	0	7	407	0	8	0	0	6	2	0	0
65	70	0	11	406	0	14	0	0	10	4	0	0
65	70	0	8	801	0	19	0	0	11	8	0	0
65	70	0	10	276	0	16	0	0	6	10	0	0
66	0	0	0	0	0	0	0	0	0	0	0	0
66	0	0	1	671	0	2	0	0	1	1	1	2
66	10	0	0	0	0	0	0	0	0	0	0	0
66	10	0	1	671	0	0	0	0	0	0	0	0
66	10	0	2	960	0	2	1	1	0	0	0	0
66	10	0	10	276	0	2	0	0	1	1	0	0
66	20	0	0	0	0	0	0	0	0	0	0	0
66	20	0	1	671	0	1	0	0	0	1	0	0
66	20	0	2	960	0	0	0	0	0	0	0	0
66	20	0	10	276	0	2	0	0	1	1	0	0
66	30	0	0	0	0	0	0	0	0	0	0	0
66	30	0	1	671	0	1	0	0	0	1	0	0
66	30	0	2	960	0	0	0	0	0	0	0	0
66	30	0	10	276	0	0	0	0	0	0	0	0
66	40	0	0	0	0	0	0	0	0	0	0	0
66	40	0	1	671	0	1	0	0	0	1	0	0
66	40	0	2	960	0	0	0	0	0	0	0	0
66	40	0	10	276	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	1	671	0	2	0	0	1	1	0	1
67	10	0	0	0	0	0	0	0	0	0	0	0
67	10	0	1	671	0	0	0	0	0	0	0	0
67	10	0	2	960	0	5	2	1	1	1	1	0
67	10	0	7	407	0	1	0	0	0	1	0	0
67	20	0	0	0	0	0	0	0	0	0	0	0
67	20	0	1	671	0	3	0	1	1	1	0	0
67	20	0	2	960	0	0	0	0	0	0	0	0
67	20	0	4	293	0	1	0	1	0	0	0	0
67	20	0	5	769	0	11	5	0	4	2	4	2
67	20	0	7	407	0	2	0	0	1	1	0	0
67	30	0	0	0	0	0	0	0	0	0	0	0
67	30	0	1	671	0	16	0	1	8	7	1	0
67	30	0	2	960	0	1	0	0	1	0	0	0
67	30	0	4	293	0	5	0	0	2	3	0	1
67	30	0	5	769	0	14	3	3	5	3	0	0
67	30	0	3	325	0	1	0	0	0	1	0	0
67	30	0	6	415	0	1	0	0	1	0	0	0
67	30	0	12	191	0	0	0	0	0	0	0	0
67	30	0	9	1012	0	19	2	3	10	4	0	0
67	30	0	7	407	0	3	0	0	2	1	0	0
67	30	0	11	406	0	7	1	0	2	4	1	1
67	30	0	8	801	0	3	1	0	1	1	1	1
67	30	0	10	276	0	5	0	0	4	1	0	0
67	40	0	0	0	0	0	0	0	0	0	0	0
67	40	0	1	671	0	18	0	2	7	9	1	1
67	40	0	2	960	0	14	3	0	5	6	4	2
67	40	0	4	293	0	8	0	0	4	4	0	0
67	40	0	5	769	0	10	2	1	6	1	5	3
67	40	0	3	325	0	1	0	0	1	0	0	0
67	40	0	6	415	0	7	0	0	3	4	0	0
67	40	0	12	191	0	3	0	1	2	0	0	0
67	40	0	9	1012	0	22	1	1	11	9	0	1
67	40	0	7	407	0	13	0	0	9	4	0	0
67	40	0	11	406	0	12	2	1	6	3	1	1
67	40	0	8	801	0	17	0	0	9	8	0	0
67	40	0	10	276	0	4	0	0	4	0	0	0
67	50	0	0	0	0	0	0	0	0	0	0	0
67	50	0	1	671	0	22	0	1	9	12	1	0
67	50	0	2	960	0	17	0	1	7	9	2	1
67	50	0	4	293	0	13	0	0	5	8	0	0
67	50	0	5	769	0	19	1	2	11	5	0	1
67	50	0	3	325	0	3	0	0	0	3	0	0
67	50	0	6	415	0	10	0	0	2	8	0	0
67	50	0	12	191	0	4	0	0	2	2	0	2
67	50	0	9	1012	0	22	0	1	12	9	1	1
67	50	0	7	407	0	14	0	0	10	4	0	0
67	50	0	11	406	0	9	1	1	4	3	1	0
67	50	0	8	801	0	15	0	0	10	5	0	0
67	50	0	10	276	0	5	0	0	1	4	0	0
67	60	0	0	0	0	0	0	0	0	0	0	0
67	60	0	1	671	0	24	0	1	10	13	1	0
67	60	0	2	960	0	17	1	2	11	3	6	1
67	60	0	4	293	0	14	0	0	10	4	0	0
67	60	0	5	769	0	14	1	0	7	6	4	2
67	60	0	3	325	0	5	0	0	2	3	0	0
67	60	0	6	415	0	10	0	0	1	9	0	0
67	60	0	12	191	0	6	0	0	3	3	0	0
67	60	0	9	1012	0	31	0	0	12	19	0	0
67	60	0	7	407	0	18	0	0	8	10	0	0
67	60	0	11	406	0	14	0	0	7	7	0	0
67	60	0	8	801	0	20	0	0	13	7	0	0
67	60	0	10	276	0	15	0	0	9	6	0	0
67	70	0	0	0	0	0	0	0	0	0	0	0
67	70	0	1	671	0	25	2	1	11	11	0	0
67	70	0	2	960	0	13	1	2	7	3	0	0
67	70	0	4	293	0	16	0	0	11	5	0	0
